rt;conjunct;duration_frames;no;rowsize;gender;age;duration_measured;response;onset;key_t;delay_frames;present;offset;setsize;ID;condition;correct_resp
0.5051369667053223;0;180;39;3;male;99;3.0094079971313477;t;122.76800298690796;123.27313995361328;60;1;125.7774109840393;9;Sebber;visual_search;1
0.7783141136169434;1;180;40;3;male;99;2.997969150543213;y;125.82096195220947;126.59927606582642;60;0;128.81893110275269;9;Sebber;visual_search;1
0.5792770385742188;1;180;41;3;male;99;2.999680995941162;t;128.86102199554443;129.44029903411865;60;1;131.8607029914856;9;Sebber;visual_search;1
0.6898739337921143;1;180;42;7;male;99;3.0101659297943115;t;132.10960507392883;132.79947900772095;60;1;135.11977100372314;49;Sebber;visual_search;1
0.6433060169219971;0;180;43;3;male;99;2.9973320960998535;y;135.1646499633789;135.8079559803009;60;0;138.16198205947876;9;Sebber;visual_search;1
0.6225550174713135;1;180;44;9;male;99;3.0100128650665283;t;138.52771306037903;139.15026807785034;60;1;141.53772592544556;81;Sebber;visual_search;1
0.8800680637359619;1;180;45;5;male;99;3.0014090538024902;y;141.66202807426453;142.5420961380005;60;0;144.66343712806702;25;Sebber;visual_search;1
0.7613701820373535;1;180;46;7;male;99;2.998617172241211;t;144.90622091293335;145.6675910949707;60;1;147.90483808517456;49;Sebber;visual_search;1
0.5736370086669922;0;180;47;3;male;99;3.0107409954071045;y;147.95236110687256;148.52599811553955;60;0;150.96310210227966;9;Sebber;visual_search;1
0.4763979911804199;0;180;48;9;male;99;2.997791051864624;t;151.35867500305176;151.83507299423218;60;1;154.35646605491638;81;Sebber;visual_search;1
0.6120069026947021;0;180;49;9;male;99;2.9989171028137207;t;154.73258900642395;155.34459590911865;60;1;157.73150610923767;81;Sebber;visual_search;1
0.8126201629638672;1;180;50;7;male;99;2.9985311031341553;y;157.95865297317505;158.77127313613892;60;0;160.9571840763092;49;Sebber;visual_search;1
0.8126940727233887;1;180;51;3;male;99;2.9985718727111816;t;161.0001790523529;161.8128731250763;60;1;163.9987509250641;9;Sebber;visual_search;1
0.7122879028320312;0;180;52;9;male;99;2.9981539249420166;y;164.39327001571655;165.10555791854858;60;0;167.39142394065857;81;Sebber;visual_search;1
0.5109109878540039;0;180;53;5;male;99;2.998025894165039;t;167.51863813400269;168.0295491218567;60;1;170.51666402816772;25;Sebber;visual_search;1
0.5781478881835938;1;180;54;3;male;99;2.9989750385284424;y;170.56019806861877;171.13834595680237;60;0;173.55917310714722;9;Sebber;visual_search;1
0.4982719421386719;0;180;55;5;male;99;3.019070863723755;y;173.6821300983429;174.18040204048157;60;0;176.70120096206665;25;Sebber;visual_search;1
